"time";"gasverbrauch";"forecast";"vgl_real_minus_forecast";"forecast_lowFI";"forecast_highFI"
2022-02-22;12,0423612644;11,724018005671;0,31834325872903;9,91348203118403;13,5345539801579
2022-02-23;11,3025712102;11,027510125183;0,275061085017011;9,21702693239068;12,8379933179753
2022-02-24;12,218112002;11,8446259231768;0,373486078823239;10,0346530644319;13,6545987819217
2022-02-25;14,5142081783;14,0626843913322;0,451523786967769;12,252320256849;15,8730485258155
2022-02-26;15,2906992172;13,4455748364841;1,84512438071594;11,6333686198732;15,2577810530949
2022-02-27;14,5911147179;13,1320201496194;1,45909456828056;11,31896955473;14,9450707445089
2022-02-28;15,8859617724;14,0239616923764;1,86200008002358;12,2106802244105;15,8372431603423
2022-03-01;15,1564100111;13,2117089594165;1,94470105168351;11,3986020888554;15,0248158299776
2022-03-02;14,4763889643;12,9676148274546;1,50877413684545;11,1536175467074;14,7816121082017
2022-03-03;13,5078006034;12,2530952165532;1,25470538684677;10,4405823713652;14,0656080617413
2022-03-04;14,9703411376;13,7741621968662;1,19617894073376;11,9588575931447;15,5894668005878
2022-03-05;15,4220834694;14,4284540503982;0,993629419001836;12,6116986824583;16,245209418338
2022-03-06;14,6622010682;14,4703860673745;0,191815000825494;12,6524932709264;16,2882788638226
2022-03-07;14,9981104775;15,1371419987635;-0,139031521263499;13,3186679986141;16,9556159989129
2022-03-08;14,4124673138;13,9270964275922;0,485370886207779;12,112016588055;15,7421762671294
2022-03-09;13,5941350695;12,1776183210351;1,41651674846489;10,3653284199979;13,9899082220723
2022-03-10;13,3999797446;11,2637976802968;2,13618206430323;9,45212554436941;13,0754698162241
2022-03-11;12,5062732096;10,4202973720294;2,08597583757055;8,60633436644073;12,2342603776182
2022-03-12;10,2276818601;9,26898800698959;0,958693853110404;7,45861451993978;11,0793614940394
2022-03-13;9,8676007305;9,10371970408082;0,763881026419183;7,29296834595825;10,9144710622034
2022-03-14;9,7836972046;10,0430027452584;-0,259305540658367;8,23395264153297;11,8520528489838
2022-03-15;9,8574838699;11,0372863170516;-1,17980244715164;9,22616711533047;12,8484055187728
2022-03-16;10,3457940954;10,8555937011056;-0,509799605705629;9,04722653999584;12,6639608622154
2022-03-17;10,7375842563;9,79782106305024;0,939763193249755;7,98901211784982;11,6066300082507
2022-03-18;10,9063012475;9,76680426714626;1,13949698035374;7,95798487089443;11,5756236633981
2022-03-19;10,1443558346;9,46018571722693;0,684170117373068;7,65021206994879;11,2701593645051
2022-03-20;9,6938392826;8,63673243645778;1,05710684614222;6,82671926083508;10,4467456120805
2022-03-21;9,5080367249;9,71963680650007;-0,211600081600071;7,91059483151282;11,5286787814873
2022-03-22;9,407109453;10,3658682253652;-0,958758772365162;8,55541361707617;12,1763228336542
2022-03-23;9,3909890052;9,93068199739757;-0,539692992197571;8,12004707976277;11,7413169150324
2022-03-24;8,9106335043;9,35038497084528;-0,43975146654528;7,53963036194272;11,1611395797478
2022-03-25;7,9374828069;9,09781509806584;-1,16033229116583;7,28754806664727;10,9080821294844
2022-03-26;6,8959040442;8,72226792123461;-1,82636387703461;6,91026465890184;10,5342711835674
2022-03-27;7,1623522386;8,33107603282125;-1,16872379422125;6,5193027550339;10,1428493106086
2022-03-28;6,9033450846;8,27877766378385;-1,37543257918385;6,46696553589903;10,0905897916687
2022-03-29;6,5243458329;8,18748468867035;-1,66313885577035;6,37647912341639;9,99849025392432
2022-03-30;6,9343037008;9,24394032650516;-2,30963662570516;7,4331965642036;11,0546840888067
2022-03-31;8,4614110942;10,9922512199074;-2,53084012570739;9,18287403611886;12,8016284036959
2022-04-01;13,1849701653;13,9322096855714;-0,747239520271398;12,1124721311;15,7519472400428
2022-04-02;15,3073013298;13,9459927650619;1,3613085647381;12,1229663680868;15,769019162037
2022-04-03;14,8074092739;13,1290319339668;1,67837733993323;11,3122598934011;14,9458039745324
2022-04-04;14,1383343554;12,2672964789824;1,8710378764176;10,4533607241234;14,0812322338414
2022-04-05;11,6827028291;9,12446820467095;2,55823462442905;7,31390155697846;10,9350348523634
2022-04-06;8,8224913144;7,38141520143285;1,44107611296715;5,57063657561337;9,19219382725233
2022-04-07;7,5944874491;7,25838311086768;0,336104338232319;5,44632433503283;9,07044188670253
2022-04-08;7,6670317657;7,39082996518907;0,27620180051093;5,57928091913721;9,20237901124093
2022-04-09;9,1399905271;10,0473237076333;-0,907333180533254;8,23558373289503;11,8590636823715
2022-04-10;8,8899385982;8,8291183936834;0,0608202045166024;7,01550113283872;10,6427356545281
2022-04-11;8,0599028477;6,99732020931345;1,06258263838655;5,18493746508839;8,80970295353851
2022-04-12;6,0867049019;5,33225269244916;0,754452209450845;3,51865342436512;7,14585196053319
2022-04-13;4,8408617013;4,74706726378573;0,0937944375142683;2,93334544660964;6,56078908096182
2022-04-14;4,7152659658;4,90162963988971;-0,186363674089714;3,08851056713128;6,71474871264815
2022-04-15;3,827586777;4,23367029234812;-0,406083515348118;2,39939691057476;6,06794367412147
2022-04-16;4,6201804733;5,8145161647156;-1,19433569141561;4,00067922068427;7,62835310874694
2022-04-17;4,8890503683;5,83435019522304;-0,945299826923039;4,00387609289494;7,66482429755114
2022-04-18;5,4608382436;6,38547845167799;-0,924640208077987;4,55456728728996;8,21638961606601
2022-04-19;6,6250016869;6,68654125270299;-0,0615395658029927;4,87313231870444;8,49995018670155
2022-04-20;6,2754862147;6,4630210924522;-0,187534877752203;4,64987335049214;8,27616883441227
2022-04-21;5,931335424;6,71628961371415;-0,784954189714154;4,90199041530325;8,53058881212505
2022-04-22;5,2153301108;6,60798614439451;-1,39265603359451;4,79544899394822;8,42052329484081
2022-04-23;4,3686224448;6,09730935670036;-1,72868691190036;4,28560085432807;7,90901785907266
2022-04-24;5,065361664;7,76501652404811;-2,69965486004811;5,95334379541064;9,57668925268558
2022-04-25;5,754503709;7,48228526394273;-1,72778155494273;5,66992295991964;9,29464756796582
2022-04-26;6,3940281379;7,57445324346155;-1,18042510556155;5,76506182902485;9,38384465789824
2022-04-27;7,137156144;7,40614530637353;-0,268989162373527;5,59505566595859;9,21723494678846
2022-04-28;5,7040455475;6,2826551688632;-0,578609621363198;4,46850601935973;8,09680431836667
2022-04-29;5,3572430281;6,12622941378844;-0,768986385688441;4,31523738287853;7,93722144469835
2022-04-30;5,2792833863;5,90317622838748;-0,623892842087484;4,09099447461348;7,71535798216149
2022-05-01;4,23613515379;5,20965677483067;-0,97352162104067;3,37957625085975;7,03973729880159
2022-05-02;4,45941979428;5,67529250714204;-1,21587271286204;3,86413653270744;7,48644848157663
2022-05-03;4,8593646389;5,18974110914991;-0,330376470249908;3,38094425135405;6,99853796694577
2022-05-04;4,6367160617;5,51118911861705;-0,874473056917052;3,70319769708945;7,31918054014466
2022-05-05;5,3107385158;6,43779914144229;-1,12706062564229;4,62211323620848;8,2534850466761
2022-05-06;5,4080532554;6,26639712057274;-0,858343865172737;4,45084954981023;8,08194469133525
2022-05-07;4,2891038715;4,61453111497848;-0,325427243478484;2,80626443801945;6,42279779193752
2022-05-08;3,9588466483;4,48604831280755;-0,527201664507549;2,67411590064278;6,29798072497232
2022-05-09;3,8744652351;4,2806275459872;-0,406162310887199;2,4723500753334;6,088905016641
2022-05-10;3,4782339226;3,81321004865836;-0,334976126058364;2,00464031622033;5,6217797810964
2022-05-11;3,57535813337;3,3152668385982;0,260091294771798;1,5041109084977;5,12642276869871
2022-05-12;4,0287022973;3,65324191521075;0,375460382089247;1,84422136175613;5,46226246866538
2022-05-13;3,10305619761;4,05949493593619;-0,956438738326189;2,24931326739635;5,86967660447603
2022-05-14;3,130546256;3,22519165563551;-0,0946453996355143;1,41474843133804;5,03563487993299
2022-05-15;3,0477929672;2,87836027661591;0,169432690584092;1,06425675241511;4,6924638008167
2022-05-16;3,20316349003;3,46221469392396;-0,259051203893963;1,65116385515979;5,27326553268814
2022-05-17;3,3156788156;3,36126339556828;-0,0455845799682844;1,55075836995892;5,17176842117765
2022-05-18;3,05570832888;3,23463307948165;-0,178924750601649;1,42094513185284;5,04832102711046
2022-05-19;2,91456699328;3,0261521687855;-0,111585175505503;1,20903338464841;4,8432709529226
